Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq629,0.041783,0.041783,0.041783,0.052229,0.000000,0.010446,0.125350,0.052229,0.010446,0.041783,0.104458,0.094012,0.010446,0.062675,0.020892,0.041783,0.020892,0.000000,0.031337,0.031337,0.008315,0.002925,-0.011449,-0.012230,0.001695,-0.001725,0.008995,0.004437,-0.001511,-0.006350,0.000576,-0.005600,0.010567,0.001415,0.009726,0.006409,0.007469,-0.003636,-0.001290,-0.006223,-0.001336,-0.002565,0.012915,0.005157,0.011280,0.000897,0.001844,-0.005756,0.012166,0.012502,0.018217,0.011209,0.007510,0.000633,-0.006617,-0.011376,0.008977,0.002176,0.002829,0.002409,-0.007066,-0.012682,0.004211,0.001884,0.015776,0.009601,0.005814,-0.002131,0.013137,-0.004924,0.016921,0.007946,-0.002988,0.001070,0.005191,-0.000629,0.006199,-0.000195,0.004995,0.006621
seq630,0.050101,0.050101,0.012525,0.037576,0.012525,0.012525,0.062626,0.050101,0.075151,0.112727,0.062626,0.087677,0.012525,0.062626,0.075151,0.037576,0.037576,0.012525,0.025050,0.112727,0.001073,0.005147,0.007528,0.004359,-0.003378,-0.012384,-0.010373,-0.018096,0.001704,-0.007038,-0.002758,-0.009211,-0.006089,-0.007176,0.013230,0.015525,0.000009,-0.000978,0.008586,0.009208,0.009513,0.006545,0.000481,-0.001068,0.003740,0.007732,-0.004983,-0.004190,0.001190,0.000825,0.001045,-0.004108,0.001629,-0.005195,-0.003457,-0.002440,0.003863,0.007755,-0.006527,-0.007553,0.006684,0.014149,-0.001523,-0.003785,0.000474,0.009180,-0.001789,-0.002165,-0.008057,0.000178,-0.008104,-0.005251,0.009227,0.003401,-0.014093,-0.013647,0.010233,0.013122,-0.004900,0.000961
seq631,0.080909,0.057792,0.023117,0.034675,0.000000,0.023117,0.115585,0.046234,0.023117,0.046234,0.080909,0.080909,0.011558,0.069351,0.057792,0.046234,0.011558,0.011558,0.034675,0.069351,-0.000256,-0.001307,-0.005405,-0.003429,-0.002604,-0.002422,0.007947,0.000212,0.001160,-0.000304,-0.005750,-0.009859,-0.001760,-0.000296,0.013493,0.007564,0.009270,0.006864,0.002120,0.002560,0.000164,-0.009539,0.006037,0.001831,0.007997,0.001289,-0.006549,-0.008175,0.004508,0.005448,0.002007,0.001449,0.010177,0.003166,-0.008422,-0.011913,0.000406,-0.005620,0.005455,-0.002736,0.014392,0.012872,-0.004631,-0.004597,0.007042,0.009455,0.006753,0.015561,0.010153,0.010803,-0.015589,-0.006556,-0.002593,-0.007834,0.003801,0.005056,0.004170,-0.001516,0.005949,-0.002145
seq632,0.065541,0.065541,0.104865,0.026216,0.000000,0.013108,0.091757,0.091757,0.013108,0.065541,0.065541,0.065541,0.039324,0.039324,0.026216,0.091757,0.026216,0.013108,0.052433,0.065541,-0.003924,-0.008040,0.003368,-0.002863,0.011355,0.007322,0.001910,0.002348,0.002879,-0.002924,0.008374,0.004353,-0.005098,0.001782,0.007191,-0.000296,-0.005321,-0.005078,0.000839,-0.001941,0.001027,0.008859,-0.006412,-0.015529,-0.001690,0.003301,0.001781,-0.003469,-0.001291,-0.002712,0.009759,0.007458,-0.009742,-0.010525,-0.002911,-0.001408,0.003108,-0.002541,0.000089,-0.006465,-0.001358,-0.003531,-0.002099,0.008049,-0.000642,-0.007340,0.004934,0.005220,-0.006388,-0.013372,-0.001650,0.000723,0.009313,0.010001,-0.008865,-0.011041,0.007898,0.013311,-0.001585,-0.010937
seq633,0.131205,0.043735,0.021868,0.054669,0.000000,0.032801,0.000000,0.262410,0.000000,0.010934,0.021868,0.010934,0.010934,0.021868,0.032801,0.043735,0.021868,0.000000,0.010934,0.142139,0.003433,0.012435,0.003064,0.007683,-0.000054,0.004448,0.001452,0.002449,-0.001587,0.003445,0.002042,0.003818,0.000195,-0.000300,0.000075,-0.000522,-0.002651,-0.002838,-0.004057,-0.003965,0.002674,0.004912,0.001770,0.001761,-0.000693,-0.001149,-0.000519,0.003713,0.000092,0.000836,-0.001243,0.002888,0.000633,0.005074,0.001332,0.004241,0.005368,0.009731,0.004114,0.009348,-0.000953,0.004305,-0.000585,0.002474,0.000501,0.002192,0.002485,0.004238,0.004841,0.010439,0.006066,0.013868,0.001090,0.002394,-0.000219,-0.002085,-0.003214,-0.002482,-0.002761,-0.000744
seq634,0.026184,0.000000,0.078553,0.039277,0.013092,0.039277,0.091645,0.039277,0.039277,0.065461,0.078553,0.130922,0.013092,0.052369,0.078553,0.091645,0.039277,0.013092,0.065461,0.052369,-0.000888,-0.001761,-0.008906,-0.001154,0.007422,0.006416,-0.000289,-0.000805,-0.005047,-0.002467,-0.002060,-0.003595,0.015500,0.004010,0.006033,0.001247,-0.003633,-0.009817,0.009945,0.008818,0.000094,-0.000384,-0.008982,-0.006990,-0.000723,0.001246,0.000730,-0.001713,-0.001957,0.001974,-0.006697,-0.005711,0.001945,-0.001800,0.009648,0.003089,-0.002342,-0.007651,-0.016301,-0.014980,0.001737,0.000532,0.001072,-0.004607,-0.001219,-0.002015,-0.000539,-0.000771,-0.000294,-0.000570,-0.000312,-0.000373,-0.009829,-0.000044,-0.004105,-0.000898,0.008089,0.004262,0.003545,-0.002502
seq635,0.025111,0.050221,0.075332,0.037666,0.037666,0.037666,0.000000,0.037666,0.037666,0.050221,0.175775,0.025111,0.025111,0.025111,0.050221,0.112998,0.087887,0.012555,0.050221,0.050221,-0.001774,-0.001744,0.000114,0.001499,0.007813,0.009276,-0.001171,0.001538,0.005339,0.009371,-0.003630,-0.005988,-0.000695,-0.003412,0.002694,0.011551,-0.002298,-0.004182,0.001460,0.001673,0.005589,0.002933,0.002561,-0.003992,-0.000327,0.005139,-0.000103,-0.007786,-0.001527,-0.002888,0.001811,0.001967,0.000560,-0.004745,-0.001359,-0.003972,-0.002445,-0.006140,-0.006116,-0.010167,0.006178,0.012668,-0.004233,-0.007814,0.003230,0.006085,0.000997,-0.002133,-0.000556,-0.001690,0.005779,0.010555,-0.007968,-0.009391,0.001105,0.001855,-0.000970,0.001924,-0.010568,-0.005907
seq636,0.110078,0.061154,0.024462,0.024462,0.012231,0.061154,0.036693,0.097847,0.012231,0.085616,0.036693,0.097847,0.036693,0.012231,0.073385,0.000000,0.073385,0.012231,0.024462,0.085616,0.004208,0.006127,-0.003453,-0.009838,0.001085,0.007382,0.001479,0.000749,0.000276,0.002700,0.000910,0.004213,-0.007595,-0.008944,0.002554,-0.007625,-0.008769,-0.011691,-0.001429,-0.005732,0.003925,-0.006188,-0.000845,-0.002187,-0.004611,-0.008815,-0.003319,-0.012732,-0.001200,-0.007782,0.005376,0.003195,-0.000198,0.002531,0.009324,0.016817,0.010613,0.013373,0.006047,0.004967,0.002760,0.010936,0.002738,0.015580,0.004105,0.004330,0.008136,0.006300,-0.005164,0.002940,0.007991,0.000587,-0.003409,-0.012026,-0.003421,0.002094,0.003783,0.004619,-0.010321,-0.015926
seq637,0.103368,0.093031,0.041347,0.000000,0.000000,0.113705,0.020674,0.020674,0.031010,0.010337,0.072358,0.103368,0.010337,0.051684,0.041347,0.010337,0.051684,0.000000,0.010337,0.041347,-0.000498,-0.003250,-0.002148,0.003503,0.004643,0.008086,-0.000994,0.002260,-0.004148,-0.002113,0.002510,0.001435,0.000812,-0.002995,0.004271,0.006057,0.003246,0.004168,-0.000703,0.000841,0.010476,0.011311,0.003794,0.004703,-0.005569,-0.005390,0.004401,0.012439,-0.000144,-0.003552,-0.002255,0.000730,0.013136,0.010142,0.004061,0.003448,0.006452,0.002115,0.009483,0.011262,0.006226,0.006729,-0.002683,0.001582,-0.006301,-0.010968,0.003548,0.017412,0.002181,0.006667,-0.001716,-0.001504,0.003711,0.007295,0.007693,0.009252,0.008221,0.002977,0.000249,-0.003540
seq638,0.051291,0.012823,0.128228,0.038468,0.000000,0.064114,0.025646,0.076937,0.038468,0.012823,0.076937,0.038468,0.064114,0.025646,0.089760,0.192342,0.025646,0.000000,0.025646,0.038468,-0.000869,0.002923,-0.005001,-0.004870,-0.002044,-0.002585,-0.000145,-0.000442,0.000417,-0.001516,0.000967,0.000708,0.005665,0.005004,-0.001178,-0.002937,-0.004204,-0.005714,0.001757,0.001861,0.002270,-0.000396,-0.003536,-0.004830,0.006371,0.003956,-0.001812,0.000680,-0.004205,-0.007466,-0.007374,-0.009570,0.000085,0.002252,0.007063,0.009920,0.000965,-0.001952,-0.000109,-0.001076,-0.003158,-0.003034,-0.004177,-0.006406,0.001035,0.000066,0.001273,0.000896,0.002533,0.006163,-0.000936,-0.001485,0.001443,0.002701,0.001744,0.000202,-0.001025,-0.001955,-0.001320,0.000580
seq639,0.035119,0.023413,0.058532,0.070238,0.011706,0.023413,0.105357,0.046825,0.000000,0.093651,0.058532,0.105357,0.035119,0.035119,0.011706,0.058532,0.023413,0.000000,0.023413,0.117063,0.002476,-0.003529,-0.003005,-0.007872,0.010801,0.002497,0.003444,-0.007734,0.000067,-0.000015,-0.000189,-0.001979,0.012364,0.006706,0.003243,0.004474,-0.001769,-0.002654,-0.009842,-0.009091,0.007827,0.011466,0.005822,-0.002342,0.001609,-0.005174,0.005007,-0.000562,0.007123,-0.000992,0.013242,0.006949,0.008058,-0.001461,0.012091,0.007820,0.013429,0.008210,0.008038,-0.004922,-0.001417,-0.012483,-0.000800,0.000255,0.001258,-0.002345,0.010891,0.003945,0.005808,0.006103,-0.004618,-0.001668,-0.008222,-0.003111,-0.003631,-0.009514,-0.003883,-0.006392,-0.000456,-0.005855
seq640,0.032791,0.081978,0.016396,0.032791,0.000000,0.049187,0.049187,0.081978,0.016396,0.049187,0.081978,0.098373,0.032791,0.000000,0.032791,0.049187,0.049187,0.000000,0.000000,0.147560,-0.006875,-0.012617,-0.008900,-0.021495,0.012840,0.003764,0.004177,-0.000991,0.000944,0.009332,0.008263,0.005771,0.001031,-0.011490,-0.004195,-0.002762,0.006853,0.004817,0.001407,-0.005778,0.002513,0.010068,0.004179,-0.009621,-0.008104,-0.012024,0.012768,0.025428,0.009945,0.005504,-0.000344,-0.009274,-0.006508,-0.005083,0.004213,-0.007361,0.014465,0.018842,0.003132,0.008787,-0.008655,-0.024091,0.012138,0.008146,0.006381,0.003669,-0.000489,-0.004039,0.010966,0.011947,0.002842,-0.007683,-0.006633,-0.012826,0.011179,0.009394,0.012731,0.014028,0.004704,0.008914
seq641,0.040961,0.010240,0.000000,0.010240,0.010240,0.020480,0.061441,0.061441,0.000000,0.143363,0.081922,0.071681,0.020480,0.040961,0.051201,0.010240,0.081922,0.020480,0.020480,0.061441,-0.000175,0.001823,-0.000548,0.005604,0.004155,0.009986,0.004194,0.007447,-0.000766,0.000705,0.007934,0.010771,0.004695,0.009337,-0.003630,-0.004747,0.003689,0.010064,0.000323,0.001370,0.004569,0.004404,-0.004444,-0.000697,0.005774,0.004778,-0.007904,-0.000944,0.001023,0.005676,0.009993,0.013706,0.002994,0.005552,-0.000734,0.005730,-0.000097,0.003134,-0.004452,0.006145,-0.002651,0.002646,0.007081,0.012336,0.001219,0.007462,0.001626,0.003963,0.005527,0.010782,-0.002492,0.003565,-0.004285,0.006929,-0.006065,0.002630,0.005743,0.008281,-0.006269,-0.003680
seq642,0.140780,0.025596,0.025596,0.038394,0.000000,0.038394,0.025596,0.076789,0.000000,0.102385,0.051193,0.102385,0.038394,0.051193,0.102385,0.025596,0.089587,0.000000,0.038394,0.051193,0.001896,0.000400,-0.006118,-0.005258,-0.002548,0.001513,-0.007430,-0.005127,-0.010058,-0.009717,0.000957,0.006744,0.006413,0.003899,0.005716,0.002156,-0.000965,0.005489,-0.003376,-0.000477,-0.000548,-0.006215,-0.002626,-0.003427,-0.003980,0.001412,0.004596,0.002239,-0.001591,0.000707,0.003346,0.008148,0.003766,0.005733,-0.002825,0.001001,-0.002707,0.002676,-0.000681,0.001153,-0.012966,-0.004394,0.000732,-0.001097,0.011937,0.004121,0.000445,0.000879,-0.001305,0.000111,-0.002430,-0.001073,-0.000591,0.003904,-0.009403,-0.004666,-0.008154,-0.005624,0.007606,0.003831
seq643,0.030476,0.091428,0.060952,0.010159,0.000000,0.030476,0.040635,0.162538,0.020317,0.020317,0.050793,0.081269,0.020317,0.030476,0.040635,0.040635,0.030476,0.000000,0.010159,0.040635,0.000760,-0.000779,0.001974,-0.004293,0.007117,0.008936,0.004619,0.004147,0.004569,-0.000201,-0.003855,-0.001754,0.004634,-0.002947,0.016801,0.014509,0.008591,0.005312,-0.003499,-0.013587,0.010388,0.007671,0.007670,0.007844,0.003545,-0.000833,-0.004980,-0.002669,0.002934,-0.007526,0.007706,-0.000531,0.000416,0.000398,0.003917,0.001993,0.007142,-0.001120,0.010829,0.010321,0.000430,0.000512,0.005469,0.001115,0.005526,0.010241,0.007280,0.004643,-0.001621,0.004792,0.007676,0.009747,0.009788,0.004372,-0.000189,-0.009235,0.005546,0.004818,0.000949,-0.000718
seq644,0.036417,0.097111,0.036417,0.060694,0.000000,0.036417,0.048555,0.109250,0.000000,0.048555,0.097111,0.060694,0.024278,0.060694,0.036417,0.072833,0.012139,0.000000,0.036417,0.097111,-0.004419,-0.006294,0.002389,0.000144,-0.005922,-0.009444,-0.002610,-0.011759,-0.000161,0.011295,0.002296,-0.001726,0.008113,0.013706,-0.002829,-0.003223,0.002046,-0.009924,-0.007570,-0.002833,0.003514,-0.002507,0.001036,-0.003310,0.008032,-0.000767,-0.007083,-0.007918,0.015061,0.011515,0.000504,-0.004401,-0.014479,-0.011630,0.000701,-0.007669,0.000413,-0.007620,0.005538,0.008143,0.006041,0.006391,0.006472,0.005242,0.005936,0.011757,0.000362,-0.011885,-0.000451,0.004051,0.001112,-0.002960,0.005584,0.009494,0.016703,0.024816,-0.014172,-0.008787,0.003103,0.001735
seq645,0.159933,0.024605,0.036908,0.024605,0.012303,0.036908,0.049210,0.086118,0.000000,0.086118,0.061513,0.073815,0.024605,0.061513,0.098420,0.024605,0.061513,0.000000,0.000000,0.061513,0.001989,0.002581,-0.002009,0.003515,-0.006749,-0.003212,-0.007276,-0.004392,-0.001680,-0.001184,-0.002126,-0.000877,0.004785,0.005984,0.001829,0.001114,0.003170,0.006410,-0.002639,-0.001339,-0.004865,-0.003740,-0.005761,-0.009175,-0.008540,-0.008007,0.002562,0.000656,-0.000404,0.004053,0.005646,0.007820,0.007069,0.007434,0.002041,0.003614,0.001605,0.007098,-0.009943,-0.005922,-0.008683,-0.007388,0.004303,0.008450,0.013131,0.010122,0.009737,0.009749,-0.003547,0.001562,-0.000760,0.005192,-0.006186,-0.002923,-0.007318,-0.001334,-0.004484,-0.000626,0.003265,0.002400
seq646,0.037984,0.094960,0.028488,0.009496,0.000000,0.056976,0.085464,0.009496,0.009496,0.028488,0.113952,0.085464,0.018992,0.009496,0.009496,0.037984,0.009496,0.000000,0.000000,0.037984,0.006554,0.003744,0.006898,0.003119,0.017584,0.013524,0.005283,0.003225,0.001852,-0.006356,0.004460,-0.000513,0.008682,0.002577,0.005845,0.004814,0.003523,-0.003272,-0.001161,-0.002115,0.002513,-0.005520,0.004489,0.001158,0.006882,0.008932,0.005036,-0.001049,0.012885,0.008977,0.013387,0.014075,0.003274,-0.000142,0.012321,0.006124,0.007401,0.013516,0.012438,0.009001,0.010193,0.015218,0.008200,0.012712,0.012218,0.011090,0.006879,0.000210,0.010825,0.010770,0.006537,0.003300,-0.000052,-0.014012,0.004925,0.003588,0.012790,0.019370,-0.012449,-0.019987
seq647,0.013103,0.052413,0.065516,0.039310,0.000000,0.026207,0.052413,0.052413,0.039310,0.065516,0.170343,0.078620,0.052413,0.026207,0.039310,0.052413,0.117930,0.000000,0.013103,0.091723,-0.012662,-0.017198,0.001661,0.004244,-0.003892,-0.002737,-0.002270,-0.002107,0.002617,0.001941,-0.000994,-0.003298,0.003286,0.005746,-0.004864,-0.012684,0.001698,0.002264,-0.001351,-0.003708,0.012685,0.014578,-0.007542,-0.002295,0.006927,0.007229,-0.013120,-0.013275,0.011568,0.010517,-0.001544,-0.000896,-0.003672,0.001278,0.000623,-0.002385,-0.009832,-0.010544,-0.002275,-0.008261,0.005254,-0.001673,0.002932,0.004277,-0.001608,-0.002301,0.002623,0.001959,-0.006538,-0.004171,0.001745,0.004269,-0.011632,-0.010193,0.015718,0.018797,-0.004858,-0.008794,0.000934,-0.000461
seq648,0.013046,0.052183,0.065228,0.039137,0.000000,0.013046,0.052183,0.052183,0.026091,0.078274,0.143502,0.078274,0.065228,0.013046,0.052183,0.052183,0.117411,0.000000,0.026091,0.104365,-0.011598,-0.019397,0.000663,0.004838,-0.003365,-0.005260,-0.002202,-0.002516,0.003630,0.003192,-0.002333,-0.004580,0.004336,0.009341,-0.004343,-0.014278,-0.000379,0.004143,-0.000539,-0.004389,0.011858,0.014959,-0.007872,-0.009334,0.005923,0.006074,-0.010855,-0.010116,0.009712,0.008741,-0.000437,0.003394,-0.003653,-0.000518,0.002198,0.002689,-0.010343,-0.011850,-0.003003,-0.003977,0.006796,0.001637,0.001177,0.004627,-0.000742,-0.001486,0.000040,-0.001460,-0.005075,-0.002063,-0.000245,0.002428,-0.013410,-0.009494,0.015353,0.013480,-0.002928,-0.004705,0.000311,0.003557
seq649,0.129684,0.077810,0.025937,0.077810,0.012968,0.077810,0.077810,0.038905,0.000000,0.012968,0.155620,0.038905,0.025937,0.025937,0.025937,0.038905,0.025937,0.012968,0.064842,0.090779,0.001030,0.001986,-0.003194,-0.005772,0.001824,0.000369,0.008382,0.006916,0.007510,0.006099,-0.012016,-0.012205,-0.009191,-0.010169,0.010382,0.011635,-0.005393,0.001921,-0.008116,-0.006706,-0.007605,-0.004826,-0.002313,-0.003401,0.012659,0.005796,-0.004979,-0.001423,-0.001993,-0.005641,-0.001429,0.002777,-0.007840,0.000709,0.013165,0.018994,-0.001185,-0.001218,-0.007989,-0.008639,0.000093,-0.004128,-0.001834,-0.003212,0.004718,0.010835,-0.013145,-0.014184,-0.002164,0.001557,0.010118,0.007829,-0.000211,-0.007349,-0.005442,-0.008374,0.000155,-0.001110,0.001826,0.007643
seq650,0.071175,0.047450,0.059313,0.023725,0.011863,0.023725,0.023725,0.083038,0.011863,0.083038,0.047450,0.023725,0.023725,0.059313,0.047450,0.047450,0.118625,0.035588,0.035588,0.071175,0.000693,-0.002862,0.007139,0.005786,0.001893,0.001932,0.000764,-0.002833,-0.003765,0.001029,0.004704,0.004714,0.003119,0.005742,0.004309,0.008077,0.000261,-0.000390,0.009350,0.012655,-0.001004,-0.002649,-0.000183,-0.000200,-0.003246,-0.001616,-0.003006,-0.000858,-0.001387,-0.002370,0.001301,0.001698,0.001161,0.004435,-0.002603,-0.004207,0.001851,0.000978,-0.005108,-0.001706,-0.005245,0.000409,0.002659,0.005457,-0.001742,-0.004133,-0.003261,0.000093,-0.000514,-0.004748,0.004437,0.006502,-0.000330,0.006534,-0.000994,-0.000289,0.002082,0.004127,0.001363,-0.005003
seq651,0.114716,0.091773,0.022943,0.022943,0.000000,0.091773,0.080301,0.022943,0.011472,0.011472,0.080301,0.068830,0.034415,0.022943,0.022943,0.011472,0.022943,0.000000,0.000000,0.034415,-0.001451,-0.006303,0.009856,0.002326,0.009766,0.011104,0.001449,-0.006774,0.011417,0.013839,0.007817,0.003130,-0.001483,-0.005566,0.008038,0.006899,-0.004117,-0.007638,0.006435,0.005587,0.001472,-0.009754,0.000088,-0.005789,0.000944,0.005476,0.005255,-0.002038,0.010596,0.015286,0.004646,-0.002877,0.008222,-0.000188,0.006261,0.013204,0.006561,0.010568,0.010722,0.008418,0.007254,0.012715,0.005542,-0.001323,0.005436,0.014385,0.000833,-0.000400,0.013399,0.009267,0.004667,0.013955,0.004464,-0.002230,0.007027,0.005315,-0.003416,-0.007451,0.003806,-0.013249
seq652,0.066179,0.028362,0.000000,0.075633,0.009454,0.018908,0.056725,0.037816,0.018908,0.009454,0.047271,0.075633,0.009454,0.018908,0.037816,0.151266,0.066179,0.000000,0.000000,0.028362,0.007049,0.006139,0.009139,0.004923,0.006031,0.004570,0.014025,0.004954,0.002388,-0.004540,0.002588,-0.004429,0.000259,-0.002951,-0.000108,-0.004711,0.004858,-0.004379,0.009070,-0.000298,0.007053,0.002757,0.012122,0.008900,0.004855,0.003568,0.016276,0.010733,0.008978,0.007537,0.012773,0.006341,-0.000433,-0.002868,0.009187,0.001144,0.001888,-0.002672,0.008698,-0.002688,-0.001054,-0.007314,0.005731,-0.001574,0.001473,-0.004419,0.005982,-0.001977,0.008146,0.003536,0.011261,0.002912,0.006350,0.002580,0.008667,0.006564,0.005461,0.003767,0.012473,0.006380
seq653,0.066619,0.146561,0.026647,0.000000,0.000000,0.026647,0.000000,0.039971,0.013324,0.000000,0.039971,0.066619,0.026647,0.026647,0.013324,0.039971,0.039971,0.000000,0.000000,0.039971,0.004366,0.004314,0.005846,0.012306,-0.004525,-0.013950,0.006147,0.006511,0.004777,0.008395,0.004171,0.009140,0.003843,0.014442,0.007902,0.012015,0.010540,0.014112,0.000466,0.000569,0.004574,0.002036,0.009946,0.012476,0.013530,0.024304,0.011073,0.017415,-0.004370,-0.000207,0.003189,0.006405,0.001539,-0.001945,0.009190,0.013537,-0.002794,-0.007137,0.007204,0.019818,0.006923,0.011767,0.017262,0.035734,0.004110,0.007065,0.000863,-0.008036,0.012461,0.018312,0.013504,0.011728,0.010524,0.024657,-0.010090,-0.014414,-0.003559,-0.002073,0.000318,-0.001112
seq654,0.095320,0.052955,0.021182,0.021182,0.000000,0.000000,0.042364,0.052955,0.021182,0.031773,0.052955,0.158866,0.010591,0.031773,0.031773,0.010591,0.063547,0.010591,0.042364,0.095320,0.004951,0.001420,0.009322,0.004355,0.000730,0.003807,0.005568,0.005645,0.001484,0.011865,-0.009928,-0.016557,-0.006918,-0.003857,0.008911,0.010738,0.004186,0.004903,0.011759,0.012793,-0.000168,-0.005465,0.008961,0.010889,0.010552,0.010492,0.001916,-0.002330,0.006585,0.008812,-0.004896,-0.008517,0.009029,0.003467,-0.001272,-0.001820,-0.002387,-0.006413,0.002876,0.006924,0.000997,-0.007492,0.002608,0.001865,0.006693,0.005343,0.001785,0.000120,0.010273,0.005304,-0.004694,-0.012645,0.006170,0.004550,0.009483,0.006883,0.001690,-0.003284,0.006478,-0.001832
seq655,0.081341,0.069721,0.023240,0.069721,0.000000,0.000000,0.034861,0.069721,0.058101,0.023240,0.058101,0.104582,0.011620,0.011620,0.023240,0.000000,0.127822,0.011620,0.058101,0.092962,0.003333,0.001087,0.001448,0.000914,-0.002176,0.001713,0.005513,0.005264,-0.006394,-0.010662,-0.001124,-0.000570,-0.000304,0.003092,0.006916,0.008147,-0.001333,-0.006702,0.007302,0.004598,0.009304,0.006727,0.010063,-0.001262,-0.011824,-0.013201,-0.001294,0.002005,-0.003407,-0.007155,-0.004903,-0.004804,0.002656,-0.007608,0.005427,0.001481,-0.002018,-0.010429,0.008782,-0.002936,0.003220,-0.002145,0.006512,0.006631,-0.004143,-0.007790,-0.002259,0.001841,0.006005,0.005675,0.006244,0.006030,0.004542,0.004237,0.005776,0.007933,0.015889,-0.003314,0.009747,0.004085
seq656,0.048696,0.060870,0.012174,0.036522,0.048696,0.048696,0.036522,0.097392,0.036522,0.036522,0.012174,0.097392,0.012174,0.036522,0.024348,0.060870,0.097392,0.000000,0.036522,0.073044,0.000617,0.002265,-0.001065,-0.003782,0.003238,0.003222,0.008439,0.009136,0.001516,-0.000235,0.004492,-0.002190,0.012454,0.012221,0.001222,-0.001977,-0.001541,-0.007276,0.005958,0.006528,0.006024,0.004503,0.002464,-0.001103,0.003552,-0.001305,0.008862,0.009069,0.000349,0.001761,-0.009638,-0.011892,0.009902,0.006238,-0.000184,0.004784,-0.003445,-0.003461,0.003911,0.000480,0.008178,0.010647,0.000261,-0.000698,-0.003891,-0.007261,0.001634,-0.002459,0.003580,0.005872,-0.001860,-0.007841,0.000164,-0.003570,0.010071,0.010396,-0.002999,-0.001121,-0.009745,-0.006520
seq657,0.048357,0.087043,0.019343,0.029014,0.000000,0.029014,0.019343,0.029014,0.048357,0.019343,0.048357,0.116057,0.029014,0.019343,0.019343,0.077371,0.029014,0.009671,0.019343,0.077371,0.005734,0.002933,0.010259,0.012993,-0.005254,-0.002905,0.003399,-0.001249,0.002936,-0.001191,-0.001223,-0.002168,0.002380,-0.003792,0.001025,-0.004116,0.009997,0.013872,0.005601,0.002038,0.004216,0.005690,-0.002653,0.002252,0.011545,0.010270,0.008680,0.006417,0.016386,0.016648,0.000325,-0.004747,-0.003042,-0.007731,-0.003058,-0.004040,-0.010003,-0.012887,0.003634,0.003124,-0.001997,-0.002754,0.007892,0.005172,0.005982,0.007596,0.017303,0.026434,0.008536,0.010205,0.001759,0.005874,0.001393,0.004239,0.003996,0.005289,0.005368,0.005652,0.008070,0.007982
seq658,0.063102,0.075723,0.025241,0.050482,0.000000,0.025241,0.037861,0.088343,0.012620,0.050482,0.075723,0.113584,0.025241,0.012620,0.063102,0.012620,0.088343,0.025241,0.050482,0.113584,-0.007551,-0.011262,0.006157,0.004430,-0.006724,-0.009115,0.006269,0.015030,-0.002438,-0.002048,-0.005244,-0.005536,-0.003885,-0.005946,0.003324,-0.000647,0.008461,0.000028,0.005829,0.004705,-0.000580,-0.005126,0.000444,-0.012690,-0.009987,0.000320,-0.006919,-0.005728,0.004280,-0.002746,-0.004193,-0.003791,-0.006841,-0.003578,0.013662,0.009237,0.000317,-0.009363,0.009664,0.005618,-0.001747,-0.007832,0.002787,0.000883,-0.005918,-0.004943,0.002182,0.002235,0.001577,-0.001144,-0.006013,-0.000178,0.008466,0.007799,-0.008155,-0.005512,0.025684,0.014109,0.003188,-0.002947
