Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq5945,0.025494,0.012747,0.025494,0.025494,0.031868,0.038241,0.012747,0.006374,0.012747,0.006374,0.089230,0.019121,0.012747,0.019121,0.070109,0.025494,0.031868,0.012747,0.012747,0.019121,0.013078,0.013265,0.014246,0.015500,0.016573,0.016942,0.016796,0.020891,0.018629,0.019079,0.017284,0.016155,0.017185,0.015876,0.012397,0.015086,0.013370,0.012631,0.014242,0.015127,0.014680,0.016851,0.017738,0.018448,0.018662,0.018188,0.018936,0.018314,0.017703,0.016242,0.049624,0.024812,0.049624,0.049624,0.062030,0.074436,0.024812,0.012406,0.024812,0.012406,0.173685,0.037218,0.024812,0.037218,0.136467,0.049624,0.062030,0.024812,0.024812,0.037218,0.000238,0.000209,0.000218,0.000222,0.000222,0.000236,0.000240,0.000254,0.000279,0.000245,0.000265,0.000232,0.000302,0.000277,0.000213,0.000276,0.000239,0.000289,0.000271,0.000289,0.000298,0.000210,0.000258,0.000229,0.000261,0.000232,0.000247,0.000270,0.000205,0.000288,0.023439,0.011720,0.023439,0.023439,0.029299,0.035159,0.011720,0.005860,0.011720,0.005860,0.082037,0.017579,0.011720,0.017579,0.064458,0.023439,0.029299,0.011720,0.011720,0.017579,0.017846,0.016904,0.016446,0.017366,0.017702,0.020177,0.016713,0.020427,0.022411,0.019429,0.019457,0.016271,0.018003,0.016724,0.011992,0.017964,0.014759,0.016957,0.015594,0.014957,0.015584,0.016903,0.019568,0.021729,0.020678,0.017330,0.019884,0.019953,0.015188,0.016300
seq5946,0.040242,0.033535,0.000000,0.026828,0.006707,0.033535,0.026828,0.060362,0.000000,0.006707,0.060362,0.026828,0.020121,0.006707,0.100604,0.020121,0.026828,0.013414,0.006707,0.020121,0.015946,0.015892,0.015419,0.014700,0.015007,0.016393,0.016779,0.013831,0.015633,0.015390,0.015647,0.015311,0.013044,0.018600,0.018233,0.014186,0.015720,0.016100,0.013373,0.016041,0.014701,0.015810,0.015987,0.014011,0.014889,0.014888,0.016132,0.015752,0.015332,0.014699,0.074454,0.062045,0.000000,0.049636,0.012409,0.062045,0.049636,0.111681,0.000000,0.012409,0.111681,0.049636,0.037227,0.012409,0.186135,0.037227,0.049636,0.024818,0.012409,0.037227,0.000282,0.000255,0.000207,0.000225,0.000246,0.000245,0.000212,0.000238,0.000260,0.000229,0.000202,0.000289,0.000199,0.000219,0.000258,0.000252,0.000251,0.000233,0.000262,0.000246,0.000241,0.000256,0.000244,0.000218,0.000254,0.000229,0.000271,0.000225,0.000249,0.000284,0.034466,0.028721,0.000000,0.022977,0.005744,0.028721,0.022977,0.051699,0.000000,0.005744,0.051699,0.022977,0.017233,0.005744,0.086164,0.017233,0.022977,0.011489,0.005744,0.017233,0.018885,0.018322,0.016710,0.016218,0.019007,0.019536,0.020230,0.015790,0.017240,0.017769,0.016947,0.020814,0.016566,0.022586,0.019167,0.015579,0.017579,0.020381,0.013518,0.017690,0.018780,0.019735,0.019017,0.014945,0.020865,0.015937,0.015646,0.018898,0.018570,0.017527
seq5947,0.051708,0.029547,0.029547,0.014774,0.007387,0.007387,0.044321,0.081255,0.007387,0.014774,0.036934,0.044321,0.007387,0.022160,0.059094,0.029547,0.029547,0.007387,0.014774,0.051708,0.014119,0.013034,0.013923,0.013030,0.013645,0.013800,0.013394,0.013467,0.014662,0.013955,0.010361,0.014390,0.011619,0.015802,0.012848,0.014815,0.014927,0.011771,0.013241,0.013112,0.014706,0.013108,0.012881,0.013685,0.012005,0.012903,0.016217,0.014683,0.013359,0.015594,0.086606,0.049489,0.049489,0.024745,0.012372,0.012372,0.074234,0.136096,0.012372,0.024745,0.061862,0.074234,0.012372,0.037117,0.098979,0.049489,0.049489,0.012372,0.024745,0.086606,0.000354,0.000334,0.000375,0.000384,0.000331,0.000297,0.000319,0.000326,0.000349,0.000427,0.000342,0.000342,0.000289,0.000380,0.000268,0.000332,0.000365,0.000358,0.000368,0.000333,0.000278,0.000285,0.000311,0.000391,0.000435,0.000364,0.000360,0.000299,0.000265,0.000354,0.041902,0.023944,0.023944,0.011972,0.005986,0.005986,0.035916,0.065845,0.005986,0.011972,0.029930,0.035916,0.005986,0.017958,0.047888,0.023944,0.023944,0.005986,0.011972,0.041902,0.016597,0.015329,0.015793,0.017495,0.017094,0.017885,0.016378,0.017517,0.017682,0.017499,0.013525,0.019060,0.013993,0.020895,0.016509,0.018709,0.019704,0.014081,0.018822,0.016478,0.020369,0.016399,0.018863,0.017141,0.015269,0.016523,0.022300,0.016438,0.016390,0.020391
seq5948,0.064764,0.043176,0.007196,0.028784,0.014392,0.028784,0.043176,0.035980,0.014392,0.043176,0.028784,0.007196,0.021588,0.021588,0.035980,0.043176,0.035980,0.007196,0.028784,0.021588,0.011386,0.017228,0.016241,0.013913,0.016513,0.016120,0.014211,0.011730,0.013557,0.014262,0.015567,0.014589,0.014385,0.013367,0.014308,0.012937,0.013810,0.015564,0.012928,0.011420,0.012383,0.012709,0.014803,0.015916,0.016468,0.014292,0.013227,0.012973,0.013765,0.013748,0.111481,0.074321,0.012387,0.049547,0.024774,0.049547,0.074321,0.061934,0.024774,0.074321,0.049547,0.012387,0.037160,0.037160,0.061934,0.074321,0.061934,0.012387,0.049547,0.037160,0.000316,0.000272,0.000279,0.000268,0.000309,0.000261,0.000350,0.000284,0.000314,0.000261,0.000325,0.000255,0.000383,0.000347,0.000351,0.000304,0.000365,0.000251,0.000327,0.000342,0.000279,0.000279,0.000269,0.000353,0.000368,0.000258,0.000232,0.000303,0.000306,0.000252,0.051323,0.034215,0.005703,0.022810,0.011405,0.022810,0.034215,0.028513,0.011405,0.034215,0.022810,0.005703,0.017108,0.017108,0.028513,0.034215,0.028513,0.005703,0.022810,0.017108,0.012539,0.021549,0.020602,0.017284,0.017576,0.019509,0.019549,0.016405,0.016747,0.018545,0.019763,0.019609,0.016866,0.018331,0.018728,0.018458,0.019214,0.021697,0.017846,0.015104,0.015777,0.015456,0.017442,0.021613,0.020349,0.018451,0.017599,0.018318,0.017317,0.015554
seq5949,0.075508,0.037754,0.030203,0.015102,0.075508,0.015102,0.022652,0.067957,0.007551,0.000000,0.075508,0.015102,0.007551,0.007551,0.075508,0.015102,0.030203,0.000000,0.000000,0.030203,0.011292,0.012317,0.011535,0.011363,0.009347,0.013550,0.010404,0.010478,0.011767,0.012958,0.014752,0.012395,0.012086,0.013192,0.012550,0.013210,0.014244,0.014683,0.013890,0.013389,0.013301,0.015187,0.013175,0.014002,0.015126,0.014963,0.016728,0.014014,0.014822,0.015219,0.123862,0.061931,0.049545,0.024772,0.123862,0.024772,0.037159,0.111476,0.012386,0.000000,0.123862,0.024772,0.012386,0.012386,0.123862,0.024772,0.049545,0.000000,0.000000,0.049545,0.000323,0.000319,0.000321,0.000239,0.000276,0.000312,0.000259,0.000281,0.000301,0.000327,0.000276,0.000329,0.000287,0.000316,0.000243,0.000354,0.000317,0.000321,0.000276,0.000380,0.000297,0.000244,0.000294,0.000327,0.000388,0.000276,0.000332,0.000319,0.000320,0.000246,0.067936,0.033968,0.027174,0.013587,0.067936,0.013587,0.020381,0.061142,0.006794,0.000000,0.067936,0.013587,0.006794,0.006794,0.067936,0.013587,0.027174,0.000000,0.000000,0.027174,0.014072,0.013260,0.015571,0.013961,0.009782,0.017375,0.010000,0.012951,0.012529,0.014405,0.017837,0.013695,0.017126,0.014081,0.013079,0.013992,0.016222,0.020051,0.017384,0.015857,0.015988,0.016804,0.015699,0.014693,0.015989,0.019242,0.021015,0.014728,0.015417,0.013709
seq5950,0.026674,0.020006,0.033343,0.013337,0.026674,0.006669,0.040012,0.040012,0.013337,0.013337,0.066686,0.033343,0.026674,0.033343,0.026674,0.053349,0.013337,0.000000,0.020006,0.026674,0.015711,0.016436,0.015439,0.015376,0.014721,0.015785,0.015626,0.015197,0.014633,0.015368,0.014652,0.015246,0.015235,0.016020,0.015641,0.012530,0.014937,0.016102,0.015189,0.015310,0.014115,0.018163,0.016175,0.015323,0.015537,0.017081,0.015632,0.015732,0.016078,0.017522,0.049507,0.037131,0.061884,0.024754,0.049507,0.012377,0.074261,0.074261,0.024754,0.024754,0.123769,0.061884,0.049507,0.061884,0.049507,0.099015,0.024754,0.000000,0.037131,0.049507,0.000277,0.000335,0.000296,0.000327,0.000294,0.000248,0.000299,0.000356,0.000333,0.000329,0.000345,0.000372,0.000348,0.000326,0.000350,0.000377,0.000294,0.000371,0.000354,0.000322,0.000361,0.000353,0.000342,0.000311,0.000373,0.000362,0.000330,0.000325,0.000261,0.000280,0.025542,0.019157,0.031928,0.012771,0.025542,0.006386,0.038313,0.038313,0.012771,0.012771,0.063855,0.031928,0.025542,0.031928,0.025542,0.051084,0.012771,0.000000,0.019157,0.025542,0.016946,0.014116,0.017717,0.017748,0.016018,0.017884,0.016192,0.018890,0.016886,0.019109,0.017443,0.016062,0.016180,0.014543,0.012940,0.014608,0.015143,0.017994,0.015875,0.016836,0.013977,0.021384,0.016219,0.016900,0.013350,0.017502,0.015380,0.014738,0.017067,0.013514
seq5951,0.020710,0.062131,0.006903,0.006903,0.000000,0.034517,0.034517,0.006903,0.000000,0.041420,0.048324,0.048324,0.020710,0.034517,0.075937,0.027614,0.027614,0.000000,0.006903,0.048324,0.014828,0.016377,0.016437,0.016053,0.015755,0.012912,0.015151,0.012980,0.014322,0.016452,0.014058,0.013873,0.013767,0.015896,0.016283,0.016879,0.015348,0.014638,0.012534,0.010766,0.014549,0.016463,0.016946,0.015305,0.015859,0.014329,0.015590,0.015212,0.014355,0.013808,0.037220,0.111659,0.012407,0.012407,0.000000,0.062033,0.062033,0.012407,0.000000,0.074439,0.086846,0.086846,0.037220,0.062033,0.136472,0.049626,0.049626,0.000000,0.012407,0.086846,0.000214,0.000227,0.000220,0.000272,0.000249,0.000299,0.000269,0.000245,0.000237,0.000220,0.000193,0.000225,0.000206,0.000219,0.000270,0.000247,0.000269,0.000241,0.000200,0.000232,0.000233,0.000208,0.000255,0.000292,0.000301,0.000297,0.000274,0.000332,0.000279,0.000251,0.017888,0.053665,0.005963,0.005963,0.000000,0.029814,0.029814,0.005963,0.000000,0.035776,0.041739,0.041739,0.017888,0.029814,0.065590,0.023851,0.023851,0.000000,0.005963,0.041739,0.016297,0.021215,0.018577,0.017371,0.016852,0.016966,0.017922,0.014380,0.015917,0.020326,0.017827,0.014906,0.016288,0.018709,0.016924,0.020152,0.017425,0.018208,0.015653,0.013956,0.016514,0.019681,0.018225,0.017281,0.016860,0.016946,0.018574,0.017185,0.018839,0.017006
seq5952,0.038865,0.025910,0.025910,0.032387,0.012955,0.025910,0.006477,0.038865,0.006477,0.019432,0.097162,0.006477,0.006477,0.012955,0.032387,0.051820,0.025910,0.006477,0.006477,0.038865,0.014242,0.015995,0.017456,0.015076,0.015651,0.016102,0.016212,0.018564,0.016785,0.014867,0.015169,0.018823,0.016710,0.015627,0.016897,0.017401,0.015798,0.017714,0.015723,0.014707,0.015539,0.017964,0.015806,0.016181,0.014637,0.015609,0.012168,0.017859,0.017724,0.012796,0.074222,0.049481,0.049481,0.061851,0.024741,0.049481,0.012370,0.074222,0.012370,0.037111,0.185554,0.012370,0.012370,0.024741,0.061851,0.098962,0.049481,0.012370,0.012370,0.074222,0.000349,0.000331,0.000314,0.000345,0.000339,0.000399,0.000313,0.000323,0.000324,0.000397,0.000354,0.000379,0.000371,0.000370,0.000297,0.000342,0.000327,0.000333,0.000367,0.000326,0.000426,0.000351,0.000362,0.000395,0.000289,0.000377,0.000308,0.000324,0.000377,0.000268,0.035456,0.023637,0.023637,0.029546,0.011819,0.023637,0.005909,0.035456,0.005909,0.017728,0.088639,0.005909,0.005909,0.011819,0.029546,0.047274,0.023637,0.005909,0.005909,0.035456,0.014778,0.015810,0.018290,0.017181,0.015161,0.018300,0.018290,0.017153,0.017622,0.015090,0.017612,0.019259,0.018315,0.018253,0.018403,0.019417,0.019315,0.018988,0.015627,0.014220,0.017210,0.019661,0.018701,0.018684,0.015079,0.021259,0.014566,0.020676,0.018181,0.016155
seq5953,0.026916,0.020187,0.020187,0.026916,0.020187,0.040375,0.053833,0.040375,0.020187,0.026916,0.067291,0.033646,0.013458,0.013458,0.026916,0.026916,0.006729,0.006729,0.020187,0.026916,0.016248,0.016458,0.015067,0.014997,0.018520,0.017590,0.015331,0.015044,0.017243,0.014556,0.014327,0.015189,0.014415,0.014716,0.013598,0.018122,0.017063,0.016280,0.013395,0.015114,0.014190,0.012937,0.014075,0.017237,0.016279,0.011803,0.016252,0.016851,0.013292,0.015481,0.049516,0.037137,0.037137,0.049516,0.037137,0.074274,0.099032,0.074274,0.037137,0.049516,0.123790,0.061895,0.024758,0.024758,0.049516,0.049516,0.012379,0.012379,0.037137,0.049516,0.000317,0.000277,0.000352,0.000310,0.000379,0.000349,0.000375,0.000317,0.000327,0.000332,0.000319,0.000295,0.000293,0.000321,0.000281,0.000345,0.000288,0.000322,0.000323,0.000377,0.000281,0.000368,0.000250,0.000368,0.000269,0.000390,0.000296,0.000294,0.000317,0.000351,0.024540,0.018405,0.018405,0.024540,0.018405,0.036810,0.049080,0.036810,0.018405,0.024540,0.061350,0.030675,0.012270,0.012270,0.024540,0.024540,0.006135,0.006135,0.018405,0.024540,0.016760,0.018797,0.015924,0.018830,0.018549,0.017932,0.016766,0.018399,0.019234,0.015589,0.016422,0.018594,0.011755,0.015402,0.014716,0.016275,0.019488,0.019351,0.016684,0.018169,0.017948,0.016582,0.017927,0.018979,0.018376,0.012645,0.015930,0.017439,0.012016,0.017723
seq5954,0.026044,0.026044,0.039066,0.026044,0.019533,0.039066,0.058600,0.039066,0.013022,0.019533,0.084644,0.019533,0.013022,0.006511,0.026044,0.026044,0.006511,0.006511,0.006511,0.019533,0.016661,0.017817,0.016032,0.015457,0.018911,0.015975,0.016490,0.015561,0.016093,0.014949,0.013892,0.014691,0.016654,0.015618,0.014745,0.019546,0.016774,0.017902,0.014442,0.013979,0.015313,0.013340,0.016244,0.019600,0.015038,0.012158,0.018019,0.017865,0.013709,0.015639,0.049504,0.049504,0.074255,0.049504,0.037128,0.074255,0.111383,0.074255,0.024752,0.037128,0.160887,0.037128,0.024752,0.012376,0.049504,0.049504,0.012376,0.012376,0.012376,0.037128,0.000316,0.000292,0.000296,0.000335,0.000343,0.000335,0.000314,0.000304,0.000292,0.000378,0.000300,0.000305,0.000307,0.000323,0.000372,0.000349,0.000369,0.000374,0.000317,0.000325,0.000286,0.000361,0.000307,0.000430,0.000344,0.000378,0.000283,0.000319,0.000321,0.000352,0.025174,0.025174,0.037762,0.025174,0.018881,0.037762,0.056642,0.037762,0.012587,0.018881,0.081817,0.018881,0.012587,0.006294,0.025174,0.025174,0.006294,0.006294,0.006294,0.018881,0.016000,0.018689,0.016463,0.017031,0.016742,0.015026,0.015159,0.018060,0.017018,0.015010,0.015795,0.016999,0.015465,0.015701,0.015161,0.016501,0.018359,0.020827,0.016075,0.014593,0.016205,0.015418,0.019957,0.020147,0.014622,0.015044,0.015935,0.017446,0.013771,0.017293
seq5955,0.019249,0.032082,0.006416,0.006416,0.012833,0.019249,0.064164,0.019249,0.019249,0.038499,0.076997,0.019249,0.019249,0.012833,0.044915,0.032082,0.025666,0.006416,0.012833,0.025666,0.014412,0.019264,0.017519,0.016150,0.014498,0.016730,0.017926,0.015483,0.015454,0.017761,0.015157,0.013794,0.016112,0.018087,0.015057,0.014185,0.018924,0.019005,0.013724,0.014678,0.015489,0.019604,0.018385,0.012415,0.014797,0.017387,0.014695,0.014893,0.017001,0.018097,0.037211,0.062019,0.012404,0.012404,0.024808,0.037211,0.124038,0.037211,0.037211,0.074423,0.148846,0.037211,0.037211,0.024808,0.086827,0.062019,0.049615,0.012404,0.024808,0.049615,0.000299,0.000238,0.000252,0.000264,0.000288,0.000280,0.000296,0.000255,0.000246,0.000241,0.000233,0.000217,0.000227,0.000231,0.000327,0.000267,0.000216,0.000278,0.000255,0.000223,0.000287,0.000231,0.000220,0.000254,0.000297,0.000245,0.000290,0.000258,0.000238,0.000243,0.018171,0.030284,0.006057,0.006057,0.012114,0.018171,0.060569,0.018171,0.018171,0.036341,0.072682,0.018171,0.018171,0.012114,0.042398,0.030284,0.024227,0.006057,0.012114,0.024227,0.015523,0.018175,0.019485,0.020128,0.018245,0.017392,0.016682,0.017676,0.019241,0.020230,0.015255,0.013591,0.015048,0.015472,0.015773,0.016209,0.020543,0.018521,0.013966,0.016037,0.017564,0.019173,0.017290,0.016783,0.013342,0.015548,0.017072,0.018138,0.019437,0.017915
seq5956,0.070773,0.056618,0.021232,0.063696,0.007077,0.028309,0.042464,0.035387,0.007077,0.035387,0.049541,0.007077,0.007077,0.014155,0.035387,0.000000,0.028309,0.007077,0.007077,0.042464,0.013546,0.014624,0.016684,0.012617,0.013264,0.014199,0.015214,0.015118,0.015758,0.012706,0.014003,0.015011,0.016897,0.015334,0.014278,0.013670,0.015668,0.014296,0.014617,0.013382,0.014676,0.013980,0.014567,0.014493,0.016093,0.013516,0.015033,0.013586,0.012784,0.014203,0.123688,0.098950,0.037106,0.111319,0.012369,0.049475,0.074213,0.061844,0.012369,0.061844,0.086581,0.012369,0.012369,0.024738,0.061844,0.000000,0.049475,0.012369,0.012369,0.074213,0.000387,0.000353,0.000326,0.000289,0.000386,0.000340,0.000375,0.000362,0.000337,0.000295,0.000356,0.000310,0.000333,0.000349,0.000339,0.000333,0.000432,0.000344,0.000315,0.000381,0.000317,0.000314,0.000366,0.000337,0.000268,0.000457,0.000383,0.000364,0.000363,0.000388,0.063997,0.051197,0.019199,0.057597,0.006400,0.025599,0.038398,0.031998,0.006400,0.031998,0.044798,0.006400,0.006400,0.012799,0.031998,0.000000,0.025599,0.006400,0.006400,0.038398,0.016604,0.018212,0.019048,0.013982,0.015132,0.015103,0.017502,0.015216,0.018860,0.014574,0.014791,0.015474,0.017735,0.019844,0.017792,0.013565,0.016510,0.014632,0.019170,0.017463,0.016362,0.013035,0.015848,0.016755,0.019609,0.013667,0.017395,0.012969,0.014470,0.016706
seq5957,0.099921,0.042823,0.014274,0.014274,0.000000,0.007137,0.000000,0.049960,0.021412,0.007137,0.049960,0.007137,0.014274,0.014274,0.107058,0.042823,0.014274,0.014274,0.007137,0.042823,0.013025,0.014486,0.013643,0.016096,0.011615,0.012158,0.012812,0.014517,0.016975,0.014902,0.012830,0.012689,0.012388,0.012669,0.012702,0.014598,0.015031,0.014839,0.014913,0.011912,0.014920,0.016839,0.015742,0.017584,0.015950,0.013338,0.013654,0.014497,0.016093,0.015607,0.173453,0.074337,0.024779,0.024779,0.000000,0.012389,0.000000,0.086726,0.037168,0.012389,0.086726,0.012389,0.024779,0.024779,0.185842,0.074337,0.024779,0.024779,0.012389,0.074337,0.000212,0.000289,0.000272,0.000253,0.000231,0.000242,0.000288,0.000253,0.000296,0.000309,0.000275,0.000260,0.000327,0.000332,0.000323,0.000326,0.000328,0.000378,0.000339,0.000322,0.000337,0.000256,0.000277,0.000310,0.000340,0.000323,0.000276,0.000298,0.000301,0.000267,0.081343,0.034861,0.011620,0.011620,0.000000,0.005810,0.000000,0.040671,0.017431,0.005810,0.040671,0.005810,0.011620,0.011620,0.087153,0.034861,0.011620,0.011620,0.005810,0.034861,0.019024,0.017289,0.016299,0.020135,0.016262,0.018771,0.015935,0.017459,0.021585,0.018517,0.017322,0.018282,0.015095,0.015807,0.015132,0.017537,0.020375,0.017545,0.019814,0.014870,0.017494,0.020444,0.016409,0.021443,0.021401,0.016544,0.014158,0.016121,0.019611,0.018506
seq5958,0.068898,0.055119,0.000000,0.055119,0.000000,0.006890,0.013780,0.055119,0.013780,0.006890,0.068898,0.006890,0.013780,0.013780,0.048229,0.013780,0.062008,0.006890,0.013780,0.027559,0.014683,0.016279,0.014218,0.015540,0.013126,0.016315,0.016253,0.012645,0.014583,0.016341,0.014688,0.014740,0.014715,0.014238,0.015453,0.014918,0.014043,0.016197,0.016640,0.015049,0.016384,0.014626,0.015522,0.014811,0.012791,0.015684,0.016042,0.014790,0.014071,0.013428,0.123890,0.099112,0.000000,0.099112,0.000000,0.012389,0.024778,0.099112,0.024778,0.012389,0.123890,0.012389,0.024778,0.024778,0.086723,0.024778,0.111501,0.012389,0.024778,0.049556,0.000268,0.000281,0.000230,0.000295,0.000243,0.000217,0.000307,0.000249,0.000293,0.000298,0.000190,0.000271,0.000371,0.000254,0.000329,0.000339,0.000256,0.000333,0.000345,0.000352,0.000382,0.000289,0.000275,0.000356,0.000255,0.000310,0.000348,0.000240,0.000295,0.000404,0.064270,0.051416,0.000000,0.051416,0.000000,0.006427,0.012854,0.051416,0.012854,0.006427,0.064270,0.006427,0.012854,0.012854,0.044989,0.012854,0.057843,0.006427,0.012854,0.025708,0.014842,0.017387,0.014946,0.018229,0.015364,0.017492,0.020101,0.015904,0.015730,0.018628,0.015130,0.016421,0.013655,0.013961,0.018994,0.014500,0.014697,0.015750,0.016263,0.015417,0.015219,0.014816,0.017950,0.018035,0.014799,0.015716,0.018476,0.018815,0.014808,0.013794
seq5959,0.026433,0.033041,0.006608,0.019825,0.013216,0.039649,0.026433,0.046257,0.006608,0.006608,0.079298,0.019825,0.013216,0.013216,0.026433,0.026433,0.039649,0.013216,0.033041,0.039649,0.015226,0.015269,0.016447,0.016380,0.015132,0.016423,0.014917,0.015968,0.015634,0.014872,0.017078,0.016805,0.017554,0.015269,0.015896,0.015583,0.014868,0.018647,0.016155,0.014520,0.015240,0.017482,0.017156,0.013898,0.015465,0.013997,0.013886,0.014895,0.015980,0.014701,0.049570,0.061963,0.012393,0.037178,0.024785,0.074355,0.049570,0.086748,0.012393,0.012393,0.148710,0.037178,0.024785,0.024785,0.049570,0.049570,0.074355,0.024785,0.061963,0.074355,0.000284,0.000304,0.000378,0.000248,0.000299,0.000300,0.000304,0.000225,0.000286,0.000249,0.000296,0.000299,0.000330,0.000315,0.000210,0.000290,0.000289,0.000335,0.000234,0.000259,0.000296,0.000361,0.000265,0.000309,0.000258,0.000283,0.000252,0.000259,0.000264,0.000318,0.023554,0.029442,0.005888,0.017665,0.011777,0.035331,0.023554,0.041219,0.005888,0.005888,0.070662,0.017665,0.011777,0.011777,0.023554,0.023554,0.035331,0.011777,0.029442,0.035331,0.015629,0.018809,0.018952,0.019973,0.016150,0.016489,0.016854,0.016072,0.017124,0.014639,0.016574,0.019708,0.020122,0.016431,0.015079,0.016233,0.017869,0.021400,0.014796,0.016414,0.018276,0.021369,0.021202,0.017379,0.014965,0.019168,0.015695,0.020500,0.019876,0.015176
seq5960,0.056445,0.042334,0.021167,0.035278,0.007056,0.021167,0.070556,0.028222,0.021167,0.028222,0.035278,0.028222,0.021167,0.007056,0.056445,0.021167,0.014111,0.000000,0.021167,0.028222,0.014654,0.015442,0.011540,0.014112,0.014223,0.014857,0.013869,0.014310,0.014809,0.014753,0.015979,0.014077,0.013028,0.014808,0.015091,0.014810,0.013152,0.015404,0.014718,0.013661,0.014522,0.015821,0.017782,0.014037,0.014608,0.015479,0.012616,0.013922,0.015226,0.014241,0.099194,0.074396,0.037198,0.061996,0.012399,0.037198,0.123993,0.049597,0.037198,0.049597,0.061996,0.049597,0.037198,0.012399,0.099194,0.037198,0.024799,0.000000,0.037198,0.049597,0.000271,0.000272,0.000282,0.000219,0.000264,0.000254,0.000328,0.000256,0.000216,0.000247,0.000323,0.000248,0.000246,0.000272,0.000240,0.000298,0.000313,0.000236,0.000264,0.000260,0.000224,0.000284,0.000291,0.000290,0.000257,0.000307,0.000290,0.000333,0.000225,0.000251,0.051385,0.038539,0.019270,0.032116,0.006423,0.019270,0.064232,0.025693,0.019270,0.025693,0.032116,0.025693,0.019270,0.006423,0.051385,0.019270,0.012846,0.000000,0.019270,0.025693,0.017173,0.015070,0.014823,0.015099,0.014527,0.017899,0.013909,0.015888,0.015972,0.015264,0.019488,0.016800,0.013955,0.015385,0.017301,0.016505,0.011919,0.017522,0.017034,0.016472,0.015705,0.016601,0.019696,0.016228,0.018387,0.017017,0.014773,0.018409,0.015625,0.015698
